timestamp,elapsed_sec,source,linear_m_s,angular_rad_s,direction,odom_x,odom_y
1774517867.7677,24.3216,cmd_vel,0.000000,0.000000,stop,0.0057,-0.0052
1774517867.8180,24.3719,cmd_vel,0.000000,0.000000,stop,0.0057,-0.0052
1774517867.8687,24.4226,cmd_vel,0.000000,0.000000,stop,0.0057,-0.0052
1774517867.9196,24.4735,cmd_vel,0.000000,0.000000,stop,0.0057,-0.0052
1774517867.9700,24.5239,cmd_vel,0.000000,0.000000,stop,0.0057,-0.0052
1774517868.0210,24.5750,cmd_vel,0.000000,0.000000,stop,0.0057,-0.0052
1774517868.0719,24.6258,cmd_vel,0.000000,0.000000,stop,0.0057,-0.0052
1774517868.1222,24.6762,cmd_vel,0.000000,0.000000,stop,0.0057,-0.0052
1774517868.1728,24.7267,cmd_vel,0.000000,0.000000,stop,0.0057,-0.0052
1774517868.2233,24.7772,cmd_vel,0.000000,0.000000,stop,0.0057,-0.0052
1774517868.2742,24.8281,cmd_vel,0.000000,0.000000,stop,0.0057,-0.0052
1774517868.3252,24.8791,cmd_vel,0.000000,0.000000,stop,0.0057,-0.0052
1774517868.3758,24.9297,cmd_vel,0.000000,0.000000,stop,0.0057,-0.0052
1774517868.4262,24.9801,cmd_vel,0.000000,0.000000,stop,0.0057,-0.0052
1774517868.4766,25.0306,cmd_vel,0.000000,0.000000,stop,0.0057,-0.0052
1774517868.5274,25.0813,cmd_vel,0.000000,0.000000,stop,0.0057,-0.0052
1774517868.5782,25.1321,cmd_vel,0.000000,0.000000,stop,0.0057,-0.0052
1774517868.6292,25.1831,cmd_vel,0.000000,0.000000,stop,0.0057,-0.0052
1774517868.6796,25.2335,cmd_vel,0.000000,0.000000,stop,0.0057,-0.0052
1774517868.7306,25.2845,cmd_vel,0.000000,0.000000,stop,0.0057,-0.0052
1774517868.7836,25.3375,cmd_vel,0.000000,0.000000,stop,0.0057,-0.0052
1774517868.8345,25.3884,cmd_vel,0.000000,0.000000,stop,0.0057,-0.0052
1774517868.8859,25.4399,cmd_vel,0.000000,0.000000,stop,0.0057,-0.0052
1774517868.9364,25.4903,cmd_vel,0.000000,0.000000,stop,0.0057,-0.0052
