timestamp,elapsed_sec,source,linear_m_s,angular_rad_s,direction,odom_x,odom_y
1774851501.3202,21.8794,cmd_vel,0.000000,0.000000,stop,0.0113,0.0004
1774851501.3711,21.9303,cmd_vel,0.000000,0.000000,stop,0.0113,0.0004
1774851501.4213,21.9806,cmd_vel,0.000000,0.000000,stop,0.0113,0.0004
1774851501.4725,22.0317,cmd_vel,0.000000,0.000000,stop,0.0113,0.0004
1774851501.5230,22.0822,cmd_vel,0.010000,-0.100000,forward,0.0113,0.0004
1774851501.5737,22.1329,cmd_vel,0.010000,-0.100000,forward,0.0113,0.0004
1774851501.6245,22.1837,cmd_vel,0.010000,-0.100000,forward,0.0113,0.0004
1774851501.6757,22.2350,cmd_vel,0.010000,-0.100000,forward,0.0113,0.0004
1774851501.7272,22.2864,cmd_vel,0.010000,-0.100000,forward,0.0113,0.0004
1774851501.7782,22.3374,cmd_vel,0.010000,-0.100000,forward,0.0113,0.0004
1774851501.8287,22.3880,cmd_vel,0.010000,-0.100000,forward,0.0113,0.0004
1774851501.8795,22.4388,cmd_vel,0.010000,-0.100000,forward,0.0113,0.0004
1774851501.9301,22.4893,cmd_vel,0.010000,-0.189200,forward,0.0113,0.0004
1774851501.9807,22.5399,cmd_vel,0.010000,-0.189200,forward,0.0123,0.0004
1774851502.0312,22.5905,cmd_vel,0.010000,-0.189200,forward,0.0123,0.0004
1774851502.0820,22.6413,cmd_vel,0.010000,-0.189200,forward,0.0123,0.0004
1774851502.1328,22.6921,cmd_vel,0.010000,-0.192700,forward,0.0123,0.0004
1774851502.1831,22.7423,cmd_vel,0.010000,-0.192700,forward,0.0123,0.0004
1774851502.2336,22.7928,cmd_vel,0.010000,-0.192700,forward,0.0143,0.0005
1774851502.2845,22.8437,cmd_vel,0.010000,-0.192700,forward,0.0143,0.0005
1774851502.3349,22.8941,cmd_vel,0.010000,-0.292700,forward,0.0163,0.0005
1774851502.3860,22.9453,cmd_vel,0.010000,-0.292700,forward,0.0163,0.0005
1774851502.4370,22.9962,cmd_vel,0.010000,-0.292700,forward,0.0163,0.0005
1774851502.4877,23.0470,cmd_vel,0.010000,-0.292700,forward,0.0183,0.0006
1774851502.5387,23.0980,cmd_vel,0.010000,-0.285700,forward,0.0183,0.0006
1774851502.5895,23.1487,cmd_vel,0.010000,-0.285700,forward,0.0183,0.0006
1774851502.6399,23.1991,cmd_vel,0.010000,-0.285700,forward,0.0183,0.0006
1774851502.6909,23.2502,cmd_vel,0.010000,-0.285700,forward,0.0203,0.0007
1774851502.7413,23.3006,cmd_vel,0.010000,-0.385700,forward,0.0203,0.0007
1774851502.7920,23.3513,cmd_vel,0.010000,-0.385700,forward,0.0203,0.0007
1774851502.8428,23.4021,cmd_vel,0.010000,-0.385700,forward,0.0203,0.0007
1774851502.8935,23.4528,cmd_vel,0.010000,-0.385700,forward,0.0223,-0.0002
1774851502.9441,23.5033,cmd_vel,0.010000,-0.485700,forward,0.0223,-0.0002
1774851502.9951,23.5544,cmd_vel,0.010000,-0.485700,forward,0.0223,-0.0002
1774851503.0453,23.6046,cmd_vel,0.010000,-0.485700,forward,0.0223,-0.0002
1774851503.0967,23.6559,cmd_vel,0.010000,-0.485700,forward,0.0243,-0.0001
1774851503.1471,23.7064,cmd_vel,0.010000,-0.500000,forward,0.0243,-0.0001
1774851503.1981,23.7573,cmd_vel,0.010000,-0.500000,forward,0.0243,-0.0001
1774851503.2486,23.8079,cmd_vel,0.010000,-0.500000,forward,0.0243,-0.0001
1774851503.2992,23.8585,cmd_vel,0.010000,-0.500000,forward,0.0263,-0.0010
1774851503.3498,23.9090,cmd_vel,0.010000,-0.500000,forward,0.0263,-0.0010
1774851503.4008,23.9601,cmd_vel,0.010000,-0.500000,forward,0.0263,-0.0010
1774851503.4515,24.0107,cmd_vel,0.010000,-0.500000,forward,0.0263,-0.0010
1774851503.5024,24.0616,cmd_vel,0.010000,-0.500000,forward,0.0274,-0.0020
1774851503.5532,24.1125,cmd_vel,0.010000,-0.500000,forward,0.0274,-0.0020
1774851503.6040,24.1632,cmd_vel,0.010000,-0.500000,forward,0.0274,-0.0020
1774851503.6552,24.2144,cmd_vel,0.010000,-0.500000,forward,0.0274,-0.0020
1774851503.7055,24.2648,cmd_vel,0.010000,-0.500000,forward,0.0294,-0.0029
1774851503.7567,24.3160,cmd_vel,0.058000,-0.500000,forward,0.0294,-0.0029
1774851503.8072,24.3665,cmd_vel,0.058000,-0.500000,forward,0.0294,-0.0029
1774851503.8582,24.4175,cmd_vel,0.058000,-0.500000,forward,0.0294,-0.0029
1774851503.9088,24.4680,cmd_vel,0.058000,-0.500000,forward,0.0294,-0.0029
1774851503.9597,24.5189,cmd_vel,0.064000,-0.500000,forward,0.0376,-0.0004
1774851504.0103,24.5695,cmd_vel,0.064000,-0.500000,forward,0.0376,-0.0004
1774851504.0610,24.6202,cmd_vel,0.064000,-0.500000,forward,0.0376,-0.0004
1774851504.1122,24.6714,cmd_vel,0.064000,-0.500000,forward,0.0458,-0.0082
1774851504.1628,24.7221,cmd_vel,0.082000,-0.500000,forward,0.0458,-0.0082
1774851504.2138,24.7731,cmd_vel,0.082000,-0.500000,forward,0.0458,-0.0082
1774851504.2649,24.8242,cmd_vel,0.082000,-0.500000,forward,0.0458,-0.0082
1774851504.3157,24.8750,cmd_vel,0.084400,-0.500000,forward,0.0540,-0.0170
1774851504.3660,24.9253,cmd_vel,0.084400,-0.500000,forward,0.0540,-0.0170
1774851504.4172,24.9764,cmd_vel,0.084400,-0.500000,forward,0.0540,-0.0170
1774851504.4675,25.0268,cmd_vel,0.084400,-0.500000,forward,0.0540,-0.0170
1774851504.5179,25.0772,cmd_vel,0.084880,-0.500000,forward,0.0658,-0.0302
1774851504.5687,25.1279,cmd_vel,0.084880,-0.500000,forward,0.0658,-0.0302
1774851504.6191,25.1784,cmd_vel,0.084880,-0.500000,forward,0.0658,-0.0302
1774851504.6693,25.2286,cmd_vel,0.084880,-0.500000,forward,0.0658,-0.0302
1774851504.7199,25.2791,cmd_vel,0.100000,-0.500000,forward,0.0658,-0.0302
1774851504.7707,25.3299,cmd_vel,0.100000,-0.500000,forward,0.0742,-0.0440
1774851504.8210,25.3802,cmd_vel,0.100000,-0.500000,forward,0.0742,-0.0440
1774851504.8712,25.4305,cmd_vel,0.100000,-0.500000,forward,0.0742,-0.0440
1774851504.9219,25.4811,cmd_vel,0.088000,-0.494737,forward,0.0793,-0.0620
1774851504.9729,25.5322,cmd_vel,0.088000,-0.494737,forward,0.0793,-0.0620
1774851505.0232,25.5825,cmd_vel,0.088000,-0.494737,forward,0.0793,-0.0620
1774851505.0736,25.6328,cmd_vel,0.088000,-0.494737,forward,0.0793,-0.0620
1774851505.1247,25.6840,cmd_vel,0.100000,-0.500000,forward,0.0859,-0.0808
1774851505.1757,25.7350,cmd_vel,0.100000,-0.500000,forward,0.0859,-0.0808
1774851505.2261,25.7853,cmd_vel,0.100000,-0.500000,forward,0.0859,-0.0808
1774851505.2774,25.8366,cmd_vel,0.100000,-0.500000,forward,0.0859,-0.0808
1774851505.3283,25.8876,cmd_vel,0.100000,-0.500000,forward,0.0895,-0.0951
1774851505.3787,25.9380,cmd_vel,0.100000,-0.500000,forward,0.0895,-0.0951
1774851505.4298,25.9891,cmd_vel,0.100000,-0.500000,forward,0.0895,-0.0951
1774851505.4806,26.0398,cmd_vel,0.100000,-0.500000,forward,0.0895,-0.0951
1774851505.5311,26.0904,cmd_vel,0.088000,-0.473684,forward,0.0922,-0.1150
1774851505.5824,26.1417,cmd_vel,0.088000,-0.473684,forward,0.0922,-0.1150
1774851505.6330,26.1922,cmd_vel,0.088000,-0.473684,forward,0.0922,-0.1150
1774851505.6833,26.2426,cmd_vel,0.088000,-0.473684,forward,0.0922,-0.1150
1774851505.7337,26.2930,cmd_vel,0.100000,-0.400277,forward,0.0938,-0.1304
1774851505.7841,26.3433,cmd_vel,0.100000,-0.400277,forward,0.0938,-0.1304
1774851505.8349,26.3942,cmd_vel,0.100000,-0.400277,forward,0.0938,-0.1304
