timestamp,elapsed_sec,source,linear_m_s,angular_rad_s,direction,odom_x,odom_y
1774510703.9371,30.9204,cmd_vel,0.000000,0.000000,stop,,
1774510703.9884,30.9717,cmd_vel,0.000000,0.000000,stop,,
1774510704.0392,31.0225,cmd_vel,0.000000,0.000000,stop,,
1774510704.0904,31.0737,cmd_vel,0.000000,0.000000,stop,,
1774510704.1410,31.1243,cmd_vel,0.030000,-0.047368,forward,,
1774510704.1916,31.1750,cmd_vel,0.030000,-0.047368,forward,,
1774510704.2425,31.2258,cmd_vel,0.030000,-0.047368,forward,,
1774510704.2934,31.2767,cmd_vel,0.030000,-0.047368,forward,,
1774510704.3443,31.3276,cmd_vel,0.020000,-0.100000,forward,,
1774510704.3948,31.3782,cmd_vel,0.020000,-0.100000,forward,,
1774510704.4455,31.4289,cmd_vel,0.020000,-0.100000,forward,,
1774510704.4962,31.4795,cmd_vel,0.030000,-0.047368,forward,,
1774510704.5469,31.5303,cmd_vel,0.030000,-0.047368,forward,,
1774510704.5977,31.5810,cmd_vel,0.030000,-0.047368,forward,,
1774510704.6498,31.6331,cmd_vel,0.030000,-0.047368,forward,,
1774510704.7010,31.6843,cmd_vel,0.020000,-0.100000,forward,,
1774510704.7528,31.7361,cmd_vel,0.020000,-0.100000,forward,,
1774510704.8036,31.7869,cmd_vel,0.020000,-0.100000,forward,,
1774510704.8539,31.8372,cmd_vel,0.020000,-0.100000,forward,,
1774510704.9047,31.8880,cmd_vel,0.010000,-0.078947,forward,,
1774510704.9555,31.9388,cmd_vel,0.010000,-0.078947,forward,,
1774510705.0062,31.9896,cmd_vel,0.010000,-0.078947,forward,,
1774510705.0574,32.0407,cmd_vel,0.010000,-0.078947,forward,,
1774510705.1081,32.0914,cmd_vel,0.010000,-0.078947,forward,,
1774510705.1589,32.1422,cmd_vel,0.010000,-0.078947,forward,,
1774510705.2101,32.1934,cmd_vel,0.010000,-0.078947,forward,,
1774510705.2614,32.2447,cmd_vel,0.010000,-0.078947,forward,,
1774510705.3124,32.2957,cmd_vel,0.010000,-0.100000,forward,,
1774510705.3630,32.3463,cmd_vel,0.010000,-0.100000,forward,,
1774510705.4139,32.3973,cmd_vel,0.010000,-0.100000,forward,,
1774510705.4643,32.4476,cmd_vel,0.010000,-0.100000,forward,,
1774510705.5154,32.4987,cmd_vel,0.010000,-0.100000,forward,,
1774510705.5663,32.5496,cmd_vel,0.010000,-0.100000,forward,,
1774510705.6172,32.6005,cmd_vel,0.010000,-0.100000,forward,,
1774510705.6681,32.6514,cmd_vel,0.010000,-0.100000,forward,,
1774510705.7189,32.7022,cmd_vel,0.010000,-0.100000,forward,,
1774510705.7697,32.7531,cmd_vel,0.010000,-0.100000,forward,,
1774510705.8209,32.8042,cmd_vel,0.010000,-0.100000,forward,,
1774510705.8719,32.8552,cmd_vel,0.010000,-0.100000,forward,,
1774510705.9231,32.9064,cmd_vel,0.010000,-0.100000,forward,,
1774510705.9736,32.9569,cmd_vel,0.010000,-0.100000,forward,,
1774510706.0245,33.0078,cmd_vel,0.010000,-0.100000,forward,,
1774510706.0757,33.0591,cmd_vel,0.010000,-0.100000,forward,,
1774510706.1266,33.1099,cmd_vel,0.010000,-0.100000,forward,,
1774510706.1774,33.1607,cmd_vel,0.010000,-0.100000,forward,,
1774510706.2278,33.2111,cmd_vel,0.010000,-0.100000,forward,,
1774510706.2786,33.2619,cmd_vel,0.010000,-0.100000,forward,,
1774510706.3294,33.3127,cmd_vel,0.010000,-0.100000,forward,,
1774510706.3804,33.3637,cmd_vel,0.010000,-0.100000,forward,,
1774510706.4317,33.4150,cmd_vel,0.010000,-0.100000,forward,,
1774510706.4827,33.4660,cmd_vel,0.010000,-0.100000,forward,,
1774510706.5334,33.5167,cmd_vel,0.010000,-0.100000,forward,,
1774510706.5844,33.5677,cmd_vel,0.010000,-0.100000,forward,,
1774510706.6355,33.6188,cmd_vel,0.010000,-0.100000,forward,,
1774510706.6865,33.6699,cmd_vel,0.010000,-0.100000,forward,,
1774510706.7376,33.7209,cmd_vel,0.030000,-0.100000,forward,,
1774510706.7885,33.7718,cmd_vel,0.030000,-0.100000,forward,,
1774510706.8397,33.8230,cmd_vel,0.030000,-0.100000,forward,,
1774510706.8905,33.8739,cmd_vel,0.030000,-0.100000,forward,,
1774510706.9415,33.9248,cmd_vel,0.030000,-0.100000,forward,,
1774510706.9921,33.9754,cmd_vel,0.030000,-0.100000,forward,,
1774510707.0434,34.0268,cmd_vel,0.030000,-0.100000,forward,,
1774510707.0943,34.0777,cmd_vel,0.030000,-0.100000,forward,,
