timestamp,elapsed_sec,source,linear_m_s,angular_rad_s,direction,odom_x,odom_y
1774507718.5829,30.8144,cmd_vel,0.000000,0.000000,stop,,
1774507718.6336,30.8651,cmd_vel,0.000000,0.000000,stop,,
1774507718.6846,30.9161,cmd_vel,0.000000,0.000000,stop,,
1774507718.7356,30.9671,cmd_vel,0.000000,0.000000,stop,,
1774507718.7865,31.0181,cmd_vel,0.010000,-0.100000,forward,,
1774507718.8370,31.0685,cmd_vel,0.010000,-0.100000,forward,,
1774507718.8876,31.1191,cmd_vel,0.010000,-0.100000,forward,,
1774507718.9383,31.1698,cmd_vel,0.010000,-0.100000,forward,,
1774507718.9891,31.2206,cmd_vel,0.010000,-0.100000,forward,,
1774507719.0413,31.2728,cmd_vel,0.010000,-0.100000,forward,,
1774507719.0922,31.3238,cmd_vel,0.010000,-0.100000,forward,,
1774507719.1427,31.3742,cmd_vel,0.010000,-0.100000,forward,,
1774507719.1938,31.4253,cmd_vel,0.010000,-0.100000,forward,,
1774507719.2446,31.4761,cmd_vel,0.010000,-0.100000,forward,,
1774507719.2954,31.5270,cmd_vel,0.010000,-0.100000,forward,,
1774507719.3457,31.5773,cmd_vel,0.010000,-0.100000,forward,,
1774507719.3965,31.6281,cmd_vel,0.010000,-0.100000,forward,,
1774507719.4469,31.6785,cmd_vel,0.010000,-0.100000,forward,,
1774507719.4978,31.7293,cmd_vel,0.010000,-0.100000,forward,,
1774507719.5489,31.7804,cmd_vel,0.010000,-0.100000,forward,,
1774507719.5995,31.8311,cmd_vel,0.010000,-0.100000,forward,,
1774507719.6511,31.8827,cmd_vel,0.010000,-0.100000,forward,,
1774507719.7015,31.9330,cmd_vel,0.010000,-0.100000,forward,,
1774507719.7523,31.9838,cmd_vel,0.010000,-0.100000,forward,,
1774507719.8036,32.0351,cmd_vel,0.010000,-0.100000,forward,,
1774507719.8546,32.0861,cmd_vel,0.010000,-0.100000,forward,,
1774507719.9054,32.1370,cmd_vel,0.010000,-0.100000,forward,,
1774507719.9564,32.1879,cmd_vel,0.010000,-0.100000,forward,,
1774507720.0072,32.2387,cmd_vel,0.010000,-0.100000,forward,,
1774507720.0582,32.2897,cmd_vel,0.010000,-0.100000,forward,,
1774507720.1089,32.3404,cmd_vel,0.010000,-0.100000,forward,,
1774507720.1598,32.3913,cmd_vel,0.010000,-0.100000,forward,,
1774507720.2108,32.4424,cmd_vel,0.010000,-0.100000,forward,,
1774507720.2615,32.4931,cmd_vel,0.010000,-0.100000,forward,,
1774507720.3128,32.5443,cmd_vel,0.010000,-0.100000,forward,,
1774507720.3639,32.5954,cmd_vel,0.010000,-0.100000,forward,,
1774507720.4150,32.6465,cmd_vel,0.010000,-0.100000,forward,,
1774507720.4660,32.6975,cmd_vel,0.010000,-0.100000,forward,,
1774507720.5168,32.7484,cmd_vel,0.010000,-0.100000,forward,,
1774507720.5675,32.7990,cmd_vel,0.010000,-0.100000,forward,,
1774507720.6184,32.8499,cmd_vel,0.010000,-0.100000,forward,,
1774507720.6694,32.9009,cmd_vel,0.010000,-0.100000,forward,,
1774507720.7206,32.9521,cmd_vel,0.010000,-0.100000,forward,,
1774507720.7713,33.0028,cmd_vel,0.010000,-0.100000,forward,,
1774507720.8225,33.0540,cmd_vel,0.010000,-0.100000,forward,,
1774507720.8732,33.1047,cmd_vel,0.010000,-0.100000,forward,,
1774507720.9241,33.1557,cmd_vel,0.010000,-0.100000,forward,,
1774507720.9751,33.2066,cmd_vel,0.010000,-0.100000,forward,,
1774507721.0254,33.2570,cmd_vel,0.010000,-0.100000,forward,,
1774507721.0767,33.3082,cmd_vel,0.010000,-0.100000,forward,,
1774507721.1275,33.3591,cmd_vel,0.010000,-0.100000,forward,,
1774507721.1784,33.4099,cmd_vel,0.010000,-0.089474,forward,,
1774507721.2293,33.4609,cmd_vel,0.010000,-0.089474,forward,,
1774507721.2804,33.5119,cmd_vel,0.010000,-0.089474,forward,,
1774507721.3318,33.5633,cmd_vel,0.010000,-0.089474,forward,,
1774507721.3826,33.6141,cmd_vel,0.010000,-0.078947,forward,,
1774507721.4336,33.6651,cmd_vel,0.010000,-0.078947,forward,,
1774507721.4843,33.7159,cmd_vel,0.010000,-0.078947,forward,,
1774507721.5350,33.7665,cmd_vel,0.010000,-0.078947,forward,,
1774507721.5863,33.8179,cmd_vel,0.010000,-0.100000,forward,,
1774507721.6370,33.8686,cmd_vel,0.010000,-0.100000,forward,,
1774507721.6876,33.9192,cmd_vel,0.010000,-0.100000,forward,,
1774507721.7384,33.9699,cmd_vel,0.010000,-0.100000,forward,,
1774507721.7890,34.0205,cmd_vel,0.010000,-0.005263,forward,,
1774507721.8400,34.0715,cmd_vel,0.010000,-0.005263,forward,,
1774507721.8909,34.1224,cmd_vel,0.010000,-0.005263,forward,,
1774507721.9425,34.1740,cmd_vel,0.010000,-0.005263,forward,,
1774507721.9933,34.2248,cmd_vel,0.010000,-0.005263,forward,,
1774507722.0443,34.2759,cmd_vel,0.010000,-0.005263,forward,,
1774507722.0953,34.3268,cmd_vel,0.010000,-0.005263,forward,,
1774507722.1466,34.3782,cmd_vel,0.010000,-0.005263,forward,,
1774507722.1977,34.4292,cmd_vel,0.010000,-0.005263,forward,,
1774507722.2488,34.4803,cmd_vel,0.010000,-0.005263,forward,,
1774507722.2997,34.5312,cmd_vel,0.010000,-0.005263,forward,,
1774507722.3505,34.5820,cmd_vel,0.010000,-0.005263,forward,,
1774507722.4014,34.6329,cmd_vel,0.010000,-0.005263,forward,,
1774507722.4524,34.6839,cmd_vel,0.010000,-0.005263,forward,,
1774507722.5035,34.7350,cmd_vel,0.010000,-0.005263,forward,,
1774507722.5543,34.7859,cmd_vel,0.010000,-0.005263,forward,,
1774507722.6050,34.8365,cmd_vel,0.010000,-0.005263,forward,,
1774507722.6560,34.8876,cmd_vel,0.010000,-0.005263,forward,,
1774507722.7069,34.9385,cmd_vel,0.010000,-0.005263,forward,,
1774507722.7574,34.9889,cmd_vel,0.010000,-0.005263,forward,,
1774507722.8082,35.0397,cmd_vel,0.010000,-0.005263,forward,,
1774507722.8589,35.0905,cmd_vel,0.010000,-0.005263,forward,,
1774507722.9101,35.1416,cmd_vel,0.010000,-0.005263,forward,,
1774507722.9611,35.1927,cmd_vel,0.010000,-0.005263,forward,,
1774507723.0121,35.2437,cmd_vel,0.010000,-0.005263,forward,,
1774507723.0631,35.2947,cmd_vel,0.010000,-0.005263,forward,,
1774507723.1143,35.3458,cmd_vel,0.010000,-0.005263,forward,,
1774507723.1651,35.3966,cmd_vel,0.010000,-0.005263,forward,,
1774507723.2162,35.4477,cmd_vel,0.010000,-0.005263,forward,,
1774507723.2673,35.4988,cmd_vel,0.010000,-0.005263,forward,,
1774507723.3182,35.5497,cmd_vel,0.010000,-0.005263,forward,,
1774507723.3692,35.6008,cmd_vel,0.010000,-0.005263,forward,,
1774507723.4203,35.6519,cmd_vel,0.010000,-0.005263,forward,,
1774507723.4711,35.7026,cmd_vel,0.010000,-0.005263,forward,,
1774507723.5220,35.7536,cmd_vel,0.010000,-0.005263,forward,,
1774507723.5732,35.8047,cmd_vel,0.010000,-0.100000,forward,,
1774507723.6239,35.8555,cmd_vel,0.010000,-0.100000,forward,,
1774507723.6748,35.9063,cmd_vel,0.010000,-0.100000,forward,,
1774507723.7256,35.9572,cmd_vel,0.010000,-0.100000,forward,,
1774507723.7764,36.0080,cmd_vel,0.010000,-0.100000,forward,,
1774507723.8272,36.0587,cmd_vel,0.010000,-0.100000,forward,,
1774507723.8777,36.1092,cmd_vel,0.010000,-0.100000,forward,,
1774507723.9288,36.1603,cmd_vel,0.010000,-0.100000,forward,,
1774507723.9801,36.2116,cmd_vel,0.010000,-0.100000,forward,,
1774507724.0306,36.2621,cmd_vel,0.010000,-0.100000,forward,,
1774507724.0810,36.3126,cmd_vel,0.010000,-0.100000,forward,,
1774507724.1321,36.3637,cmd_vel,0.010000,-0.100000,forward,,
1774507724.1833,36.4149,cmd_vel,0.010000,-0.100000,forward,,
1774507724.2341,36.4657,cmd_vel,0.010000,-0.100000,forward,,
1774507724.2849,36.5165,cmd_vel,0.010000,-0.100000,forward,,
1774507724.3358,36.5673,cmd_vel,0.010000,-0.100000,forward,,
1774507724.3866,36.6181,cmd_vel,0.010000,-0.100000,forward,,
1774507724.4373,36.6688,cmd_vel,0.010000,-0.100000,forward,,
1774507724.4879,36.7195,cmd_vel,0.010000,-0.100000,forward,,
1774507724.5390,36.7705,cmd_vel,0.010000,-0.100000,forward,,
1774507724.5899,36.8214,cmd_vel,0.010000,-0.100000,forward,,
1774507724.6417,36.8733,cmd_vel,0.010000,-0.100000,forward,,
1774507724.6922,36.9237,cmd_vel,0.010000,-0.100000,forward,,
1774507724.7430,36.9746,cmd_vel,0.010000,-0.100000,forward,,
1774507724.7941,37.0256,cmd_vel,0.010000,-0.100000,forward,,
1774507724.8449,37.0764,cmd_vel,0.010000,-0.100000,forward,,
1774507724.8958,37.1274,cmd_vel,0.010000,-0.100000,forward,,
1774507724.9463,37.1779,cmd_vel,0.020000,-0.100000,forward,,
1774507724.9971,37.2287,cmd_vel,0.020000,-0.100000,forward,,
1774507725.0481,37.2796,cmd_vel,0.020000,-0.100000,forward,,
1774507725.0988,37.3303,cmd_vel,0.020000,-0.100000,forward,,
1774507725.1498,37.3813,cmd_vel,0.010000,-0.100000,forward,,
1774507725.2010,37.4325,cmd_vel,0.010000,-0.100000,forward,,
1774507725.2518,37.4833,cmd_vel,0.010000,-0.100000,forward,,
1774507725.3029,37.5345,cmd_vel,0.010000,-0.100000,forward,,
1774507725.3535,37.5850,cmd_vel,0.010000,-0.100000,forward,,
1774507725.4041,37.6357,cmd_vel,0.010000,-0.100000,forward,,
1774507725.4552,37.6867,cmd_vel,0.010000,-0.100000,forward,,
1774507725.5058,37.7374,cmd_vel,0.010000,-0.100000,forward,,
1774507725.5565,37.7880,cmd_vel,0.010000,-0.100000,forward,,
1774507725.6071,37.8386,cmd_vel,0.010000,-0.100000,forward,,
1774507725.6579,37.8894,cmd_vel,0.010000,-0.100000,forward,,
1774507725.7088,37.9403,cmd_vel,0.010000,-0.100000,forward,,
1774507725.7591,37.9906,cmd_vel,0.010000,-0.100000,forward,,
1774507725.8099,38.0415,cmd_vel,0.010000,-0.100000,forward,,
1774507725.8607,38.0922,cmd_vel,0.010000,-0.100000,forward,,
1774507725.9119,38.1434,cmd_vel,0.010000,-0.100000,forward,,
1774507725.9625,38.1940,cmd_vel,0.010000,-0.100000,forward,,
1774507726.0134,38.2450,cmd_vel,0.010000,-0.100000,forward,,
1774507726.0647,38.2962,cmd_vel,0.010000,-0.100000,forward,,
1774507726.1155,38.3471,cmd_vel,0.010000,-0.100000,forward,,
1774507726.1665,38.3980,cmd_vel,0.010000,-0.100000,forward,,
1774507726.2173,38.4488,cmd_vel,0.010000,-0.100000,forward,,
1774507726.2681,38.4997,cmd_vel,0.010000,-0.100000,forward,,
