timestamp,elapsed_sec,source,linear_m_s,angular_rad_s,direction,odom_x,odom_y
1774851556.5832,33.1955,cmd_vel,0.000000,0.000000,stop,0.0621,0.0042
1774851556.6335,33.2458,cmd_vel,0.000000,0.000000,stop,0.0621,0.0042
1774851556.6840,33.2964,cmd_vel,0.000000,0.000000,stop,0.0621,0.0042
1774851556.7343,33.3467,cmd_vel,0.000000,0.000000,stop,0.0621,0.0042
1774851556.7849,33.3973,cmd_vel,0.030000,-0.100000,forward,0.0621,0.0042
1774851556.8352,33.4476,cmd_vel,0.030000,-0.100000,forward,0.0621,0.0042
1774851556.8864,33.4987,cmd_vel,0.030000,-0.100000,forward,0.0621,0.0042
1774851556.9372,33.5496,cmd_vel,0.030000,-0.100000,forward,0.0621,0.0042
1774851556.9879,33.6003,cmd_vel,0.030000,-0.100000,forward,0.0621,0.0042
1774851557.0386,33.6510,cmd_vel,0.030000,-0.100000,forward,0.0621,0.0042
1774851557.0900,33.7024,cmd_vel,0.030000,-0.100000,forward,0.0621,0.0042
1774851557.1403,33.7527,cmd_vel,0.030000,-0.100000,forward,0.0621,0.0042
1774851557.1908,33.8032,cmd_vel,0.031200,-0.113700,forward,0.0621,0.0042
1774851557.2418,33.8542,cmd_vel,0.031200,-0.113700,forward,0.0621,0.0042
1774851557.2930,33.9054,cmd_vel,0.031200,-0.113700,forward,0.0621,0.0042
1774851557.3433,33.9556,cmd_vel,0.031200,-0.113700,forward,0.0621,0.0042
1774851557.3942,34.0065,cmd_vel,0.039200,-0.159200,forward,0.0621,0.0042
1774851557.4449,34.0572,cmd_vel,0.039200,-0.159200,forward,0.0641,0.0042
1774851557.4958,34.1082,cmd_vel,0.039200,-0.159200,forward,0.0641,0.0042
1774851557.5470,34.1594,cmd_vel,0.039200,-0.159200,forward,0.0711,0.0042
1774851557.5975,34.2099,cmd_vel,0.071600,-0.207400,forward,0.0711,0.0042
1774851557.6486,34.2610,cmd_vel,0.071600,-0.207400,forward,0.0711,0.0042
1774851557.6996,34.3120,cmd_vel,0.071600,-0.207400,forward,0.0711,0.0042
1774851557.7515,34.3638,cmd_vel,0.071600,-0.207400,forward,0.0791,0.0043
1774851557.8026,34.4149,cmd_vel,0.082000,-0.273300,forward,0.0791,0.0043
1774851557.8531,34.4655,cmd_vel,0.082000,-0.273300,forward,0.0791,0.0043
1774851557.9038,34.5162,cmd_vel,0.082000,-0.273300,forward,0.0791,0.0043
1774851557.9546,34.5670,cmd_vel,0.082000,-0.273300,forward,0.0911,0.0034
1774851558.0082,34.6205,cmd_vel,0.068800,-0.373300,forward,0.0911,0.0034
1774851558.0594,34.6718,cmd_vel,0.068800,-0.373300,forward,0.0911,0.0034
1774851558.1103,34.7227,cmd_vel,0.068800,-0.373300,forward,0.0911,0.0034
1774851558.1615,34.7738,cmd_vel,0.068800,-0.373300,forward,0.0911,0.0034
1774851558.2125,34.8249,cmd_vel,0.082000,-0.473300,forward,0.1061,0.0016
1774851558.2629,34.8753,cmd_vel,0.082000,-0.473300,forward,0.1061,0.0016
1774851558.3141,34.9265,cmd_vel,0.082000,-0.473300,forward,0.1201,-0.0012
1774851558.3652,34.9775,cmd_vel,0.082000,-0.473300,forward,0.1201,-0.0012
1774851558.4156,35.0280,cmd_vel,0.100000,-0.486663,forward,0.1201,-0.0012
1774851558.4660,35.0784,cmd_vel,0.100000,-0.486663,forward,0.1201,-0.0012
1774851558.5193,35.1316,cmd_vel,0.100000,-0.486663,forward,0.1362,-0.0049
1774851558.5703,35.1826,cmd_vel,0.100000,-0.486663,forward,0.1362,-0.0049
1774851558.6213,35.2337,cmd_vel,0.088000,-0.434384,forward,0.1362,-0.0049
1774851558.6724,35.2847,cmd_vel,0.088000,-0.434384,forward,0.1362,-0.0049
1774851558.7235,35.3359,cmd_vel,0.088000,-0.434384,forward,0.1362,-0.0049
1774851558.7743,35.3866,cmd_vel,0.088000,-0.434384,forward,0.1533,-0.0106
1774851558.8255,35.4379,cmd_vel,0.100000,-0.482567,forward,0.1533,-0.0106
1774851558.8767,35.4890,cmd_vel,0.100000,-0.482567,forward,0.1533,-0.0106
1774851558.9271,35.5395,cmd_vel,0.100000,-0.482567,forward,0.1704,-0.0183
1774851558.9783,35.5906,cmd_vel,0.100000,-0.482567,forward,0.1704,-0.0183
1774851559.0327,35.6451,cmd_vel,0.100000,-0.487639,forward,0.1704,-0.0183
1774851559.0832,35.6956,cmd_vel,0.100000,-0.487639,forward,0.1704,-0.0183
1774851559.1337,35.7460,cmd_vel,0.100000,-0.487639,forward,0.1865,-0.0282
1774851559.1850,35.7973,cmd_vel,0.100000,-0.417207,forward,0.1865,-0.0282
1774851559.2353,35.8477,cmd_vel,0.100000,-0.417207,forward,0.1865,-0.0282
